Entity_Name,Entity_Type,Contractor,SATNAME,Purpose,Date_of_First_Launch,Launch_vehicle,Launch_site,COSPAR_number,NORAD_number,Class_of_Orbit,Expected_Lifetime_years,Expected_Lifetime_months,Expected_Deorbit_Date,Sat_Count_entity,Entity_First_Launch,UCS_entry_year
LightSquared,Commercial,Boeing Satellite Systems,SkyTerra 1,Communications,2010-11-14,Breeze M,Baikonur Cosmodrome,2010-061A,37218,,15,180,2025-11-14,1,2010-11-14,2015-09-09
Loral Skynet Satellite Services (Loral Global Alliance)/APT Satellite Holdings Ltd.,Commercial,Space Systems/Loral,Telstar 18 (Apstar 5),Communications,2004-06-29,Zenit 3SL,Sea Launch (Odyssey),2004-024A,28364,,13,156,2017-06-29,1,2004-06-29,2015-09-09
Los Alamos National Laboratory,Military,Los Alamos National Laboratory,Prometheus 1A,Technology Development,2013-11-19,Minotaur 1,Wallops Island Flight Facility,2013-064AC,39406,Sun-Synchronous,,,,8,2013-11-19,2015-09-09
Los Alamos National Laboratory,Military,Los Alamos National Laboratory,Prometheus 1B,Technology Development,2013-11-19,Minotaur 1,Wallops Island Flight Facility,2013-064M,39391,Sun-Synchronous,,,,8,2013-11-19,2015-09-09
Los Alamos National Laboratory,Military,Los Alamos National Laboratory,Prometheus 2A,Technology Development,2013-11-19,Minotaur 1,Wallops Island Flight Facility,2013-064AE,39408,Sun-Synchronous,,,,8,2013-11-19,2015-09-09
Los Alamos National Laboratory,Military,Los Alamos National Laboratory,Prometheus 2B,Technology Development,2013-11-19,Minotaur 1,Wallops Island Flight Facility,2013-064L,39390,Sun-Synchronous,,,,8,2013-11-19,2015-09-09
Los Alamos National Laboratory,Military,Los Alamos National Laboratory,Prometheus 3A,Technology Development,2013-11-19,Minotaur 1,Wallops Island Flight Facility,2013-064P,39393,Sun-Synchronous,,,,8,2013-11-19,2015-09-09
Los Alamos National Laboratory,Military,Los Alamos National Laboratory,Prometheus 3B,Technology Development,2013-11-19,Minotaur 1,Wallops Island Flight Facility,2013-064Q,39394,Sun-Synchronous,,,,8,2013-11-19,2015-09-09
Los Alamos National Laboratory,Military,Los Alamos National Laboratory,Prometheus 4A,Technology Development,2013-11-19,Minotaur 1,Wallops Island Flight Facility,2013-064V,39399,Sun-Synchronous,,,,8,2013-11-19,2015-09-09
Los Alamos National Laboratory,Military,Los Alamos National Laboratory,Prometheus 4B,Technology Development,2013-11-19,Minotaur 1,Wallops Island Flight Facility,2013-064X,39401,Sun-Synchronous,,,,8,2013-11-19,2015-09-09
Los Alamos National Labs (LANL),Government,Surrey Satellite Technologies Ltd.,CFESat (Cibola Flight Experiment Satellite),Technology Development,2007-03-09,Atlas 5,Cape Canaveral,2007-006F,30777,,,,,1,2007-03-09,2015-09-09
Los Alamos National Labs/DOE,Government,Los Alamos National Lab/Sandia National Lab,FORTÉ (Fast On-orbit Recording of Transient Events),Earth Observation,1997-08-29,Pegasus XL,Vandenberg AFB,1997-047A,24920,Intermediate,3,36,2000-08-29,1,1997-08-29,2015-09-09
MEASAT Satellite Systems Sdn. Bhd.,Commercial,Boeing Satellite Systems,Measat 2 (Malaysia East Asia Sat 2),Communications,1996-11-14,Ariane 44L,Guiana Space Center,1996-063B,24653,,11.5,138,2008-05-14,4,1996-11-14,2015-09-09
MEASAT Satellite Systems Sdn. Bhd.,Commercial,Boeing Satellite Systems,Measat 3 (Malaysia East Asia Sat 3),Communications,2006-12-11,Proton M,Baikonur Cosmodrome,2006-056A,29648,,15,180,2021-12-11,4,1996-11-14,2015-09-09
MEASAT Satellite Systems Sdn. Bhd.,Commercial,Orbital Sciences Corp.,Measat 3A (Malaysia East Asia Sat 3A),Communications,2009-06-21,Zenit 3SLB,Baikonur Cosmodrome,2009-032A,35362,,15,180,2024-06-21,4,1996-11-14,2015-09-09
MEASAT Satellite Systems Sdn. Bhd.,Commercial,Airbus Defence and Space,Measat 3B (Malaysia East Asia Sat 3B),Communications,2014-09-11,Ariane 5 ECA,Guiana Space Center,2014-054B,40147,,15,180,2029-09-11,4,1996-11-14,2015-09-09
Microspace Rapid Pte Ltd.,Commercial,Microspace Rapid Pte Ltd.,Popsat-HIP,Technology Development,2014-06-19,Dnepr,Dombarovsky Air Base,2014-033U,40028,Sun-Synchronous,,,,1,2014-06-19,2015-09-09
Military Satellite Communications - US Air Force,Military,Boeing Integrated Defense Systems,"Wideband Global Satcom 1 (WGS-1, USA 195)",Communications,2007-10-11,Atlas 5,Cape Canaveral,2007-046A,32258,,,,,7,2007-10-11,2015-09-09
Military Satellite Communications - US Air Force,Military,Boeing Satellite Systems,"Wideband Global Satcom 2 (WGS-2, USA 204)",Communications,2009-04-04,Atlas 5,Cape Canaveral,2009-017A,34713,,,,,7,2007-10-11,2015-09-09
Military Satellite Communications - US Air Force,Military,Boeing Satellite Systems,"Wideband Global Satcom 3 (WGS-3, USA 211)",Communications,2009-12-06,Delta 4,Cape Canaveral,2009-068A,36108,,,,,7,2007-10-11,2015-09-09
Military Satellite Communications - US Air Force,Military,Boeing Satellite Systems,"Wideband Global Satcom 4 (WGS-4, USA 233)",Communications,2012-01-20,Delta 4,Cape Canaveral,2012-003A,38070,,,,,7,2007-10-11,2015-09-09
Military Satellite Communications - US Air Force,Military,Boeing Satellite Systems,"Wideband Global Satcom 5 (WGS-5, USA 243)",Communications,2013-05-25,Delta 4,Cape Canaveral,2013-024A,39168,,,,,7,2007-10-11,2015-09-09
Military Satellite Communications - US Air Force,Military,Boeing Satellite Systems,"Wideband Global Satcom 6 (WGS-6, USA 244)",Communications,2013-08-08,Delta 4,Cape Canaveral,2013-041A,39222,,,,,7,2007-10-11,2015-09-09
Military Satellite Communications - US Air Force,Military,Boeing Satellite Systems,"Wideband Global Satcom 7 (WGS-7, USA 263)",Communications,2015-07-24,Delta 4,Cape Canaveral,2015-036A,40746,,,,,7,2007-10-11,2015-09-09
Military Space Forces (VKS),Military,PO Polyot,Meridian-3,Communications,2010-11-02,Soyuz 2-1a,Plesetsk Cosmodrome,2010-058A,37212,Molniya,,,,4,2010-11-02,2015-09-09
Military Space Forces (VKS),Military,PO Polyot,Meridian-4,Communications,2011-05-04,Soyuz 2-1a,Plesetsk Cosmodrome,2011-018A,37398,Molniya,,,,4,2010-11-02,2015-09-09
Military Space Forces (VKS),Military,ISS Reshetnev,Meridian-6 (Meridian 16L),Communications,2012-11-14,Soyuz 2-1a,Plesetsk Cosmodrome,2012-063A,38995,Molniya,7,84,2019-11-14,4,2010-11-02,2015-09-09
Military Space Forces (VKS),Military,ISS Reshetnev,Meridian-7 (Meridian 17L),Communications,2014-10-30,Soyuz 2-1a,Plesetsk Cosmodrome,2014-069A,40296,Molniya,7,84,2021-10-30,4,2010-11-02,2015-09-09
Ministry of Communications and Information Technologies,Government,Orbital Sciences Corp.,Azerspace/Africasat-1a (Azersat-1),Communications,2013-02-07,Ariane 5 ECA,Guiana Space Center,2013-006B,39079,,15,180,2028-02-07,1,2013-02-07,2015-09-09
Ministry of Defence,Military,Arsenal,Kobalt-M (Cosmos 2505),Reconnaissance,2015-06-05,Soyuz 2-1a,Plesetsk Cosmodrome,2015-027A,40667,,0.3,4,2015-10-05,3,1999-02-26,2015-09-09
Ministry of Defence,Military,Astrium,Skynet 4E,Communications,1999-02-26,Ariane 44L,Guiana Space Center,1999-009B,25639,,7,84,2006-02-26,3,1999-02-26,2015-09-09
Ministry of Defence,Military,Astrium,Skynet 4F,Communications,2001-02-07,Ariane 44L,Guiana Space Center,2001-005B,26695,,7,84,2008-02-07,3,1999-02-26,2015-09-09
Ministry of Defence/Paradigm Secure Communications (wholly owned by EADS Astrium),Military,EADS Astrium,Skynet 5C,Communications,2008-06-12,Ariane 5 ECA,Guiana Space Center,2008-030A,33055,,,,,1,2008-06-12,2015-09-09
Ministry of Defense,Military,Reshetnev,Cosmos 2504,Technology Development,2015-03-31,Rokot,Plesetsk Cosmodrome,2015-020D,40555,Polar,,,,81,2001-12-27,2015-09-09
Ministry of Defense,Military,ISS Reshetnev,Garpun-1 (Cosmos 2473),Communications,2011-09-20,Proton M,Baikonur Cosmodrome,2011-048A,37806,,,,,81,2001-12-27,2015-09-09
Ministry of Defense,Military/Commercial,OAO-ISS,"Glonass 701 (Glonass-K, Cosmos 2471)",Navigation/Global Positioning,2011-02-26,Soyuz 2,Plesetsk Cosmodrome,2011-009A,37372,,10,120,2021-02-26,81,2001-12-27,2015-09-09
Ministry of Defense,Military/Commercial,OAO-ISS,"Glonass 702 (Glonass K, Cosmos 2501)",Navigation/Global Positioning,2014-12-01,Soyuz 2-1b,Plesetsk Cosmodrome,2014-075A,40315,,10,120,2024-12-01,81,2001-12-27,2015-09-09
Ministry of Defense,Military/Commercial,NPO-PM,Glonass 714 (Cosmos 2419),Navigation/Global Positioning,2005-12-25,Proton K,Baikonur Cosmodrome,2005-050A,28915,,7,84,2012-12-25,81,2001-12-27,2015-09-09
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 715 (Glonass 35-1, Cosmos 2424)",Navigation/Global Positioning,2006-12-25,Proton K,Baikonur Cosmodrome,2006-062C,29672,,7,84,2013-12-25,81,2001-12-27,2015-09-09
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 716 (Glonass 35-2, Cosmos 2425)",Navigation/Global Positioning,2006-12-25,Proton K,Baikonur Cosmodrome,2006-062A,29670,,7,84,2013-12-25,81,2001-12-27,2015-09-09
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 717 (Glonass 35-3, Cosmos 2426)",Navigation/Global Positioning,2006-12-25,Proton K,Baikonur Cosmodrome,2006-062B,29671,,7,84,2013-12-25,81,2001-12-27,2015-09-09
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 719 (Glonass 36-2, Cosmos 2432)",Navigation/Global Positioning,2007-10-26,Proton K,Baikonur Cosmodrome,2007-052B,32276,,7,84,2014-10-26,81,2001-12-27,2015-09-09
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 720 (Glonass 36-3, Cosmos 2433)",Navigation/Global Positioning,2007-10-26,Proton K,Baikonur Cosmodrome,2007-052A,32275,,7,84,2014-10-26,81,2001-12-27,2015-09-09
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 721 (Glonass 37-1, Cosmos 2434)",Navigation/Global Positioning,2007-12-25,Proton M,Baikonur Cosmodrome,2007-065A,32393,,7,84,2014-12-25,81,2001-12-27,2015-09-09
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 723 (Glonass 37-3, Cosmos 2436)",Navigation/Global Positioning,2007-12-25,Proton M,Baikonur Cosmodrome,2007-065C,32395,,7,84,2014-12-25,81,2001-12-27,2015-09-09
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 725 (Glonass 38-2, Cosmos 2443)",Navigation/Global Positioning,2008-09-25,Proton M,Baikonur Cosmodrome,2008-046B,33379,,7,84,2015-09-25,81,2001-12-27,2015-09-09
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 730 (Glonass 41-1, Cosmos 2456)",Navigation/Global Positioning,2009-12-14,Proton M,Baikonur Cosmodrome,2009-070A,36111,,7,84,2016-12-14,81,2001-12-27,2015-09-09
Ministry of Defense,Military/Commercial,OAO-ISS,"Glonass 731 (Glonass 42-1, Cosmos 2459)",Navigation/Global Positioning,2010-03-01,Proton M,Baikonur Cosmodrome,2010-007A,36400,,7,84,2017-03-01,81,2001-12-27,2015-09-09
Ministry of Defense,Military/Commercial,OAO-ISS,"Glonass 732 (Glonass 42-3, Cosmos 2460)",Navigation/Global Positioning,2010-03-01,Proton M,Baikonur Cosmodrome,2010-007C,36402,,7,84,2017-03-01,81,2001-12-27,2015-09-09
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 733 (Glonass 41-2, Cosmos 2457)",Navigation/Global Positioning,2009-12-14,Proton M,Baikonur Cosmodrome,2009-070B,36112,,7,84,2016-12-14,81,2001-12-27,2015-09-09
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 734 (Glonass 41-3, Cosmos 2458)",Navigation/Global Positioning,2009-12-14,Proton M,Baikonur Cosmodrome,2009-070C,36113,,7,84,2016-12-14,81,2001-12-27,2015-09-09
Ministry of Defense,Military/Commercial,OAO-ISS,"Glonass 735 (Glonass 42-2, Cosmos 2461)",Navigation/Global Positioning,2010-03-01,Proton M,Baikonur Cosmodrome,2010-007B,36401,,7,84,2017-03-01,81,2001-12-27,2015-09-09
Ministry of Defense,Military/Commercial,OAO-ISS,"Glonass 736 (Glonass 43-1, Cosmos 2464)",Navigation/Global Positioning,2010-09-02,Proton M,Baikonur Cosmodrome,2010-041C,37139,,7,84,2017-09-02,81,2001-12-27,2015-09-09
Ministry of Defense,Military/Commercial,OAO-ISS,"Glonass 737 (Glonass 43-2, Cosmos 2465)",Navigation/Global Positioning,2010-09-02,Proton M,Baikonur Cosmodrome,2010-041B,37138,,7,84,2017-09-02,81,2001-12-27,2015-09-09
Ministry of Defense,Military/Commercial,OAO-ISS,"Glonass 738 (Glonass 43-3, Cosmos 2466)",Navigation/Global Positioning,2010-09-02,Proton M,Baikonur Cosmodrome,2010-041A,37137,,7,84,2017-09-02,81,2001-12-27,2015-09-09
Ministry of Defense,Military/Commercial,OAO-ISS,"Glonass 742 (Glonass-M, Cosmos 2474)",Navigation/Global Positioning,2011-10-02,Soyuz 2,Plesetsk Cosmodrome,2011-055A,37829,,10,120,2021-10-02,81,2001-12-27,2015-09-09
Ministry of Defense,Military/Commercial,OAO-ISS,"Glonass 743 (Glonass 44-2, Cosmos 2476)",Navigation/Global Positioning,2011-11-04,Proton M,Baikonur Cosmodrome,2011-064A,37867,,10,120,2021-11-04,81,2001-12-27,2015-09-09
Ministry of Defense,Military/Commercial,OAO-ISS,"Glonass 744 (Glonass 44-3, Cosmos 2477)",Navigation/Global Positioning,2011-11-04,Proton M,Baikonur Cosmodrome,2011-064B,37868,,10,120,2021-11-04,81,2001-12-27,2015-09-09
Ministry of Defense,Military/Commercial,OAO-ISS,"Glonass 745 (Glonass 44-1, Cosmos 2475)",Navigation/Global Positioning,2011-11-04,Proton M,Baikonur Cosmodrome,2011-064C,37869,,10,120,2021-11-04,81,2001-12-27,2015-09-09
Ministry of Defense,Military/Commercial,OAO-ISS,"Glonass 746 (Glonass-M, Cosmos 2478)",Navigation/Global Positioning,2011-11-27,Soyuz 2,Plesetsk Cosmodrome,2011-071A,37938,,10,120,2021-11-27,81,2001-12-27,2015-09-09
Ministry of Defense,Military/Commercial,OAO-ISS,"Glonass 747 (Glonass-M, Cosmos 2485)",Navigation/Global Positioning,2013-04-26,Soyuz 2,Plesetsk Cosmodrome,2013-019A,39155,,10,120,2023-04-26,81,2001-12-27,2015-09-09
Ministry of Defense,Military/Commercial,OAO-ISS,"Glonass 754 (Glonass-M, Cosmos 2491, RS-46)",Navigation/Global Positioning,2014-03-23,Soyuz 2-1b,Plesetsk Cosmodrome,2014-012A,39620,,10,120,2024-03-23,81,2001-12-27,2015-09-09
Ministry of Defense,Military/Commercial,OAO-ISS,"Glonass 755 (Glonass-M, Cosmos 2500)",Navigation/Global Positioning,2014-06-14,Soyuz 2-1b,Plesetsk Cosmodrome,2014-032A,40001,,10,120,2024-06-14,81,2001-12-27,2015-09-09
Ministry of Defense,Military,NPO Mashinostroyeniya,Kondor (Cosmos 2487),Earth Observation,2013-06-27,Strela,Baikonur Cosmodrome,2013-032A,39194,,,,,81,2001-12-27,2015-09-09
Ministry of Defense,Military,TsSKB-Progress Samara Space Center and KB Arsenal,Lotos-S1 (Cosmos 2455),Earth Observation,2009-11-20,Soyuz U,Plesetsk Cosmodrome,2009-063A,36095,Sun-Synchronous,,,,81,2001-12-27,2015-09-09
Ministry of Defense,Military,TsSKB-Progress Samara Space Center and KB Arsenal,Lotos-S2 (Cosmos 2502),Earth Observation,2014-12-23,Soyuz 2-1b,Plesetsk Cosmodrome,2014-086A,40358,Sun-Synchronous,,,,81,2001-12-27,2015-09-09
Ministry of Defense,Military,Progress Rocket and Space Center,Lotos-S3 (Cosmos 2503),Earth Observation,2015-02-27,Soyuz-2.1b,Plesetsk Cosmodrome,2015-009A,40420,Sun-Synchronous,,,,81,2001-12-27,2015-09-09
Ministry of Defense,Military,ISS Reshetnev,Luch/Olympus,Communications,2014-09-27,Proton M,Baikonur Cosmodrome,2014-058A,40258,,15,180,2029-09-27,81,2001-12-27,2015-09-09
Ministry of Defense,Military,Israel Aerospace Industries (IAI),Ofeq 10,Earth Observation,2014-04-09,Shavit,Palmachim Launch Complex,2014-019A,39650,,5,60,2019-04-09,81,2001-12-27,2015-09-09
Ministry of Defense,Military,"Israel Aircraft Industries (IAI), Missiles and Space Group",Ofeq 5,Earth Observation,2002-05-28,Shavit,Palmachim Launch Complex,2002-025A,27434,Retrograde,4,48,2006-05-28,81,2001-12-27,2015-09-09
Ministry of Defense,Military,Israel Aerospace Industries (IAI),Ofeq 7,Earth Observation,2007-06-10,Shavit,Palmachim Launch Complex,2007-025A,31601,,5,60,2012-06-10,81,2001-12-27,2015-09-09
Ministry of Defense,Military,Israel Aerospace Industries (IAI),Ofeq 9,Earth Observation,2010-06-22,Shavit,Palmachim Launch Complex,2010-031A,36608,,5,60,2015-06-22,81,2001-12-27,2015-09-09
Ministry of Defense,Military,NPO-PM,Parus-95 (Cosmos 2407),Communications,2004-07-22,Kosmos 3M,Plesetsk Cosmodrome,2004-028A,28380,Intermediate,,,,81,2001-12-27,2015-09-09
Ministry of Defense,Military,NPO-PM,Parus-96 (Cosmos 2414),Communications,2005-01-20,Kosmos 3M,Plesetsk Cosmodrome,2005-002A,28521,Intermediate,,,,81,2001-12-27,2015-09-09
Ministry of Defense,Military,Information Satellite Systems (formerly NPO-PM),Parus-99 (Cosmos 2463),Communications,2010-04-27,Kosmos 3M,Plesetsk Cosmodrome,2010-017A,36519,Intermediate,,,,81,2001-12-27,2015-09-09
Ministry of Defense,Military,TsSKB Progress,Persona-2 (Cosmos 2486),Earth Observation,2013-06-07,Soyuz 2.1b,Plesetsk Cosmodrome,2013-028A,39177,Sun-Synchronous,,,,81,2001-12-27,2015-09-09
Ministry of Defense,Military,TsSKB Progress,Persona-3 (Cosmos 2506),Earth Observation,2015-06-23,Soyuz 2.1b,Plesetsk Cosmodrome,2015-029A,40699,Sun-Synchronous,,,,81,2001-12-27,2015-09-09
Ministry of Defense,Military,Applied Mechanics (NPO),"Raduga 1-8 (Raduga 1-M1, Cosmos 2450)",Communications,2009-02-28,Proton K,Baikonur Cosmodrome,2009-010A,34264,,5,60,2014-02-28,81,2001-12-27,2015-09-09
Ministry of Defense,Military,Applied Mechanics (NPO),Raduga 1-M2 (Raduga 1-9),Communications,2010-01-28,Proton M,Baikonur Cosmodrome,2010-002A,36358,,5,60,2015-01-28,81,2001-12-27,2015-09-09
Ministry of Defense,Military,OAO Resetneva,Raduga 1-M3,Communications,2013-11-11,Proton M,Baikonur Cosmodrome,2013-062A,39375,,5,60,2018-11-11,81,2001-12-27,2015-09-09
Ministry of Defense,Military,Indian Space Research Organization (ISRO),RISat-1 (Radar Imaging Satellite 1),Earth Observation,2012-04-25,PSLV XL,Satish Dhawan Space Center,2012-017A,38248,Sun-Synchronous,,,,81,2001-12-27,2015-09-09
Ministry of Defense,Military,Israel Aircraft Industries (IAI),RISat-2 (Radar Imaging Satellite 2),Earth Observation,2009-04-20,PSLV C12,Satish Dhawan Space Center,2009-019A,34807,,,,,81,2001-12-27,2015-09-09
Ministry of Defense,Military,NPO-PM,"Rodnik (Cosmos 2416, Strela 3M)",Communications,2005-12-21,Kosmos 3M,Plesetsk Cosmodrome,2005-048B,28908,Intermediate,,,,81,2001-12-27,2015-09-09
Ministry of Defense,Military,OAO ISS,"Rodnik (Cosmos 2437, Strela 3M)",Communications,2008-05-23,Rokot,Plesetsk Cosmodrome,2008-025B,32954,Intermediate,5,60,2013-05-23,81,2001-12-27,2015-09-09
Ministry of Defense,Military,OAO ISS,"Rodnik (Cosmos 2438, Strela 3M)",Communications,2008-05-23,Rokot,Plesetsk Cosmodrome,2008-025C,32955,Intermediate,5,60,2013-05-23,81,2001-12-27,2015-09-09
Ministry of Defense,Military,OAO ISS,"Rodnik (Cosmos 2439, Strela 3M)",Communications,2008-05-23,Rokot,Plesetsk Cosmodrome,2008-025D,32956,Intermediate,5,60,2013-05-23,81,2001-12-27,2015-09-09
Ministry of Defense,Military,OAO ISS,"Rodnik (Cosmos 2451, Strela 3M)",Communications,2009-07-06,Rokot,Plesetsk Cosmodrome,2009-036A,35498,Intermediate,5,60,2014-07-06,81,2001-12-27,2015-09-09
Ministry of Defense,Military,OAO ISS,"Rodnik (Cosmos 2452, Strela 3M)",Communications,2009-07-06,Rokot,Plesetsk Cosmodrome,2009-036B,35499,Intermediate,5,60,2014-07-06,81,2001-12-27,2015-09-09
Ministry of Defense,Military,OAO ISS,"Rodnik (Cosmos 2453, Strela 3M)",Communications,2009-07-06,Rokot,Plesetsk Cosmodrome,2009-036C,35500,Intermediate,5,60,2014-07-06,81,2001-12-27,2015-09-09
Ministry of Defense,Military,OAO - ISS,"Rodnik (Cosmos 2467, Strela 3M)",Communications,2010-09-08,Rokot,Plesetsk Cosmodrome,2010-043A,37152,Intermediate,3,36,2013-09-08,81,2001-12-27,2015-09-09
Ministry of Defense,Military,OAO ISS,"Rodnik (Cosmos 2468, Strela 3M)",Communications,2010-09-08,Rokot,Plesetsk Cosmodrome,2010-043C,37154,Intermediate,3,36,2013-09-08,81,2001-12-27,2015-09-09
Ministry of Defense,Military,OAO ISS,"Rodnik (Cosmos 2481, Strela 3M)",Communications,2012-07-28,Rokot,Plesetsk Cosmodrome,2012-041A,38733,Intermediate,5,60,2017-07-28,81,2001-12-27,2015-09-09
Ministry of Defense,Military,OAO ISS,"Rodnik (Cosmos 2482, Strela 3M)",Communications,2013-01-15,Rokot,Plesetsk Cosmodrome,2013-001A,39057,Intermediate,5,60,2018-01-15,81,2001-12-27,2015-09-09
Ministry of Defense,Military,OAO ISS,"Rodnik (Cosmos 2483, Strela 3M)",Communications,2013-01-15,Rokot,Plesetsk Cosmodrome,2013-001B,39058,Intermediate,5,60,2018-01-15,81,2001-12-27,2015-09-09
Ministry of Defense,Military,OAO ISS,"Rodnik (Cosmos 2484, Strela 3M)",Communications,2013-01-15,Rokot,Plesetsk Cosmodrome,2013-001C,39059,Intermediate,5,60,2018-01-15,81,2001-12-27,2015-09-09
Ministry of Defense,Military,OAO ISS,"Rodnik (Cosmos 2488, Strela 3M)",Communications,2013-12-25,Rokot,Plesetsk Cosmodrome,2013-076A,39483,Intermediate,5,60,2018-12-25,81,2001-12-27,2015-09-09
Ministry of Defense,Military,OAO ISS,"Rodnik (Cosmos 2489, Strela 3M)",Communications,2013-12-25,Rokot,Plesetsk Cosmodrome,2013-076B,39484,Intermediate,5,60,2018-12-25,81,2001-12-27,2015-09-09
Ministry of Defense,Military,OAO ISS,"Rodnik (Cosmos 2490, Strela 3M)",Communications,2013-12-25,Rokot,Plesetsk Cosmodrome,2013-076C,39485,Intermediate,5,60,2018-12-25,81,2001-12-27,2015-09-09
Ministry of Defense,Military,OAS ISS,"Rodnik (Cosmos 2496, Strela 3M)",Communications,2014-05-23,Rokot,Plesetsk Cosmodrome,2014-028A,39761,Intermediate,5,60,2019-05-23,81,2001-12-27,2015-09-09
Ministry of Defense,Military,OAS ISS,"Rodnik (Cosmos 2497, Strela 3M)",Communications,2014-05-23,Rokot,Plesetsk Cosmodrome,2014-028B,39762,Intermediate,5,60,2019-05-23,81,2001-12-27,2015-09-09
Ministry of Defense,Military,OAS ISS,"Rodnik (Cosmos 2498, Strela 3M)",Communications,2014-05-23,Rokot,Plesetsk Cosmodrome,2014-028C,39763,Intermediate,5,60,2019-05-23,81,2001-12-27,2015-09-09
Ministry of Defense,Military,Roskosmos/Russian Academy of Sciences,RS-47 (Cosmos 2499),Technology Development,2014-05-23,Rokot,Plesetsk Cosmodrome,2014-028E,39765,Intermediate,,,,81,2001-12-27,2015-09-09
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos 2384),Communications,2001-12-27,Tsyklon 3,Plesetsk Cosmodrome,2001-058A,27055,Intermediate,3,36,2004-12-27,81,2001-12-27,2015-09-09
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos 2385),Communications,2001-12-27,Tsyklon 3,Plesetsk Cosmodrome,2001-058B,27056,Intermediate,3,36,2004-12-27,81,2001-12-27,2015-09-09
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos 2386),Communications,2001-12-27,Tsyklon 3,Plesetsk Cosmodrome,2001-058C,27057,Intermediate,3,36,2004-12-27,81,2001-12-27,2015-09-09
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos 2390),Communications,2002-07-08,Kosmos 3M,Plesetsk Cosmodrome,2002-036A,27464,Intermediate,3,36,2005-07-08,81,2001-12-27,2015-09-09
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos 2391),Communications,2002-07-08,Kosmos 3M,Plesetsk Cosmodrome,2002-036B,27465,Intermediate,3,36,2005-07-08,81,2001-12-27,2015-09-09
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos 2400),Communications,2003-08-19,Kosmos 3M,Plesetsk Cosmodrome,2003-037A,27868,Intermediate,3,36,2006-08-19,81,2001-12-27,2015-09-09
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos 2401),Communications,2003-08-19,Kosmos 3M,Plesetsk Cosmodrome,2003-037B,27869,Intermediate,3,36,2006-08-19,81,2001-12-27,2015-09-09
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos 2408),Communications,2004-09-23,Kosmos 3M,Plesetsk Cosmodrome,2004-037A,28419,Intermediate,3,36,2007-09-23,81,2001-12-27,2015-09-09
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos 2409),Communications,2004-09-23,Kosmos 3M,Plesetsk Cosmodrome,2004-037B,28420,Intermediate,3,36,2007-09-23,81,2001-12-27,2015-09-09
Ministry of Defense,Military,KB Yuznoye,Tselina-2 (Cosmos 2428),Earth Observation,2007-06-29,Zenit 2M,Baikonur Cosmodrome,2007-029A,31792,Intermediate,,,,81,2001-12-27,2015-09-09
Ministry of Defense,Military,NPO Lovochkin,US-KS Oko 87 (Cosmos-2422),Earth Observation,2006-07-21,Molniya M,Plesetsk Cosmodrome,2006-030A,29260,Molniya,,,,81,2001-12-27,2015-09-09
Ministry of Defense,Military,NPO Lovochkin,US-KS Oko 89 (Cosmos 2446),Earth Observation,2008-12-02,Molniya M,Plesetsk Cosmodrome,2008-062A,33447,Molniya,,,,81,2001-12-27,2015-09-09
"Ministry of Defense/Centre National d'Etudes Spatiales (CNES) - cooperation with Austria, Belgium, Spain, Sweden",Government,Astrium,Pléiades HR1A,Earth Observation,2011-12-17,Soyuz 2/Fregat,Guiana Space Center,2011-076F,38012,Sun-Synchronous,5,60,2016-12-17,2,2011-12-17,2015-09-09
"Ministry of Defense/Centre National d'Etudes Spatiales (CNES) - cooperation with Austria, Belgium, Spain, Sweden",Government,Astrium,Pléiades HR1B,Earth Observation,2012-12-02,Soyuz STA/Fregat,Guiana Space Center,2012-068A,39019,Sun-Synchronous,5,60,2017-12-02,2,2011-12-17,2015-09-09
