Entity_Name,Entity_Type,Contractor,SATNAME,Purpose,Date_of_First_Launch,Launch_vehicle,Launch_site,COSPAR_number,NORAD_number,Class_of_Orbit,Expected_Lifetime_years,Expected_Lifetime_months,Expected_Deorbit_Date,Sat_Count_entity,Entity_First_Launch,UCS_entry_year
ORBCOMM Inc.,Commercial,Orbital Sciences Corp.,ORBCOMM FM-26 (ORBCOMM C6),Communications,1998-09-23,Pegasus,Wallops Island Flight Facility,1998-053F,25480,LEO/I,5,60,2003-09-23,34,,2006-03-17
ORBCOMM Inc.,Commercial,Orbital Sciences Corp.,ORBCOMM FM-27 (ORBCOMM C7),Communications,1998-09-23,Pegasus,Wallops Island Flight Facility,1998-053G,25481,LEO/I,5,60,2003-09-23,34,,2006-03-17
ORBCOMM Inc.,Commercial,Orbital Sciences Corp.,ORBCOMM FM-28 (ORBCOMM C8),Communications,1998-09-23,Pegasus,Wallops Island Flight Facility,1998-053H,25482,LEO/I,5,60,2003-09-23,34,,2006-03-17
ORBCOMM Inc.,Commercial,Orbital Sciences Corp.,ORBCOMM FM-3 (ORBCOMM G1),Communications,1998-02-10,Taurus,Vandenberg AFB,1998-007B,25158,LEO/I,5,60,2003-02-10,34,,2006-03-17
ORBCOMM Inc.,Commercial,Orbital Sciences Corp.,ORBCOMM FM-30,Communications,1999-12-04,Pegasus XL,Wallops Island Flight Facility,1999-065A,25980,LEO/I,5,60,2004-12-04,34,,2006-03-17
ORBCOMM Inc.,Commercial,Orbital Sciences Corp.,ORBCOMM FM-31,Communications,1999-12-04,Pegasus XL,Wallops Island Flight Facility,1999-065B,25981,LEO/I,5,60,2004-12-04,34,,2006-03-17
ORBCOMM Inc.,Commercial,Orbital Sciences Corp.,ORBCOMM FM-32,Communications,1999-12-04,Pegasus XL,Wallops Island Flight Facility,1999-065C,25982,LEO/I,5,60,2004-12-04,34,,2006-03-17
ORBCOMM Inc.,Commercial,Orbital Sciences Corp.,ORBCOMM FM-34,Communications,1999-12-04,Pegasus XL,Wallops Island Flight Facility,1999-065E,25984,LEO/I,5,60,2004-12-04,34,,2006-03-17
ORBCOMM Inc.,Commercial,Orbital Sciences Corp.,ORBCOMM FM-35,Communications,1999-12-04,Pegasus XL,Wallops Island Flight Facility,1999-065F,25985,LEO/I,5,60,2004-12-04,34,,2006-03-17
ORBCOMM Inc.,Commercial,Orbital Sciences Corp.,ORBCOMM FM-36,Communications,1999-12-04,Pegasus XL,Wallops Island Flight Facility,1999-065G,25986,LEO/I,5,60,2004-12-04,34,,2006-03-17
ORBCOMM Inc.,Commercial,Orbital Sciences Corp.,ORBCOMM FM-4 (ORBCOM G2),Communications,1998-02-10,Taurus,Vandenberg AFB,1998-007C,25159,LEO/I,5,60,2003-02-10,34,,2006-03-17
ORBCOMM Inc.,Commercial,Orbital Sciences Corp.,ORBCOMM FM-5 (ORBCOMM A1),Communications,1997-12-23,Pegasus,Wallops Island Flight Facility,1997-084A,25112,LEO/I,5,60,2002-12-23,34,,2006-03-17
ORBCOMM Inc.,Commercial,Orbital Sciences Corp.,ORBCOMM FM-6 (ORBCOMM A2),Communications,1997-12-23,Pegasus,Wallops Island Flight Facility,1997-084B,25113,LEO/I,5,60,2002-12-23,34,,2006-03-17
ORBCOMM Inc.,Commercial,Orbital Sciences Corp.,ORBCOMM FM-7 (ORBCOMM A3),Communications,1997-12-23,Pegasus,Wallops Island Flight Facility,1997-084C,25114,LEO/I,5,60,2002-12-23,34,,2006-03-17
ORBCOMM Inc.,Commercial,Orbital Sciences Corp.,ORBCOMM FM-8 (ORBCOMM A4),Communications,1997-12-23,Pegasus,Wallops Island Flight Facility,1997-084D,25115,LEO/I,5,60,2002-12-23,34,,2006-03-17
ORBCOMM Inc.,Commercial,Orbital Sciences Corp.,ORBCOMM FM-9 (ORBCOMM A5),Communications,1997-12-23,Pegasus,Wallops Island Flight Facility,1997-084E,25116,LEO/I,5,60,2002-12-23,34,,2006-03-17
ORBCOMM Inc.,Commercial,Orbital Sciences Corp.,ORBCOMM FM-33,Communications,1999-12-04,Pegasus XL,Wallops Island Flight Facility,1999-065D,25983,LEO,5,60,2004-12-04,34,,2006-03-17
ORBCOMM Inc. (subsidiary of Orbital Sciences Corp.),Commercial,Orbital Sciences Corp.,ORBCOMM FM-1 (Orbcomm F1),Communications,1995-04-03,Pegasus,Vandenberg AFB,1995-017A,23545,LEO/I,5,60,2000-04-03,1,1995-04-03,2006-03-17
Orbimage,Commercial,Orbital Sciences Corp.,OrbView 2 (Seastar),Earth Observation (Commercial),1997-08-01,Pegasus XL,Vandenberg AFB,1997-037A,24883,"LEO, Sun-sync.",7.5,90,2005-02-01,2,1997-08-01,2006-03-17
Orbimage,Commercial,Orbital Sciences Corp.,OrbView 3,Earth Observation (Commercial),2003-06-26,Pegasus,Vandenberg AFB,2003-030A,27838,"LEO, Sun-sync.",,,,2,1997-08-01,2006-03-17
Pakistan Space and Upper Atmosphere Research Commission (SUPARCO),Government/Military,Pakistan Space and Upper Atmosphere Research Commission (SUPARCO),Badr 2 (Badr B),Remote sensing/technology development,2001-12-10,Zenit-2,Baikonur Cosmodrome,2001-056C,26703,"LEO, Sun-sync.",,,,1,2001-12-10,2006-03-17
PanAmSat,Commercial,Boeing Satellite Systems,Galaxy 10R,Communications,2000-01-24,Ariane 4,Guiana Space Center,2000-002A,26056,"GEO, 123.04° W",15,180,2015-01-24,19,1990-10-12,2006-03-17
PanAmSat,Commercial,Boeing Satellite Systems,Galaxy 11,Communications,1999-01-21,Ariane 4,Guiana Space Center,1999-071A,26038,"GEO, 91.00° W",14,168,2013-01-21,19,1990-10-12,2006-03-17
PanAmSat,Commercial,Orbital Sciences Corp.,Galaxy 12,Communications,2003-04-09,Ariane 5,Guiana Space Center,2003-013B,27715,"GEO, 73.97° W",15,180,2018-04-09,19,1990-10-12,2006-03-17
PanAmSat,Commercial,Orbital Sciences Corp.,Galaxy 14,Communications,2005-08-13,Soyuz-Fregat,Baikonur Cosmodrome,2005-030A,28790,"GEO, 125° W",15,180,2020-08-13,19,1990-10-12,2006-03-17
PanAmSat,Commercial,Orbital Sciences Corp.,Galaxy 15,Communications,2005-10-13,Ariane 5,Guiana Space Center,2005-041A,28884,"GEO, 133° W",15,180,2020-10-13,19,1990-10-12,2006-03-17
PanAmSat,Commercial,Boeing Satellite Systems,Galaxy 1R,Communications,1994-02-19,Delta 2,Cape Canaveral,1994-013A,23016,"GEO, 133.03° W",12,144,2006-02-19,19,1990-10-12,2006-03-17
PanAmSat,Commercial,Boeing Satellite Systems,Galaxy 3C,Communications,2002-06-15,Zenit 3SL,Sea Launch (Odyssey),2002-030A,27445,"GEO, 95.06° W",15,180,2017-06-15,19,1990-10-12,2006-03-17
PanAmSat,Commercial,Boeing Satellite Systems,Galaxy 4R,Communications,2000-04-19,Ariane 42L,Guiana Space Center,2000-020A,26298,"GEO, 98.98° W",6,72,2006-04-19,19,1990-10-12,2006-03-17
PanAmSat,Commercial,Boeing Satellite Systems,Galaxy 9,Communications,1996-05-24,Delta 2,Cape Canaveral,1996-033A,23877,"GEO, 127.02° W",12,144,2008-05-24,19,1990-10-12,2006-03-17
PanAmSat,Commercial,Boeing Satellite Systems,PAS-10,Communications,2001-05-14,Proton,Baikonur Cosmodrome,2001-019A,26766,"GEO, 68.50° E",15,180,2016-05-14,19,1990-10-12,2006-03-17
PanAmSat,Commercial,Boeing Satellite Systems,PAS-1R (PanAmSat 1R),Communications,2000-11-15,Ariane 5,Guiana Space Center,2000-072A,26608,"GEO, 45.02° W",15,180,2015-11-15,19,1990-10-12,2006-03-17
PanAmSat,Commercial,Boeing Satellite Systems,PAS-2 (PanAmSat K1),Communications,1994-07-08,Ariane,Guiana Space Center,1994-040A,23175,"GEO, 168.99° E",14,168,2008-07-08,19,1990-10-12,2006-03-17
PanAmSat,Commercial,Boeing Satellite Systems,PAS-3R (PanAmSat K4),Communications,1996-01-12,Ariane,Guiana Space Center,1996-002A,23764,"GEO, 42.99° W",13,156,2009-01-12,19,1990-10-12,2006-03-17
PanAmSat,Commercial,Boeing Satellite Systems,PAS-4 (PanAmSat K3),Communications,1995-08-03,Ariane,Guiana Space Center,1995-040A,23636,"GEO, 72.00° E",16,192,2011-08-03,19,1990-10-12,2006-03-17
PanAmSat,Commercial,Boeing Satellite Systems,PAS-6B (PanAmSat 6B),Communications,1998-12-22,Ariane,Guiana Space Center,1998-075A,25585,"GEO, 43.09° W",10,120,2008-12-22,19,1990-10-12,2006-03-17
PanAmSat,Commercial,Space Systems Loral,PAS-7,Communications,1998-09-16,Ariane,Guiana Space Center,1998-052A,25473,"GEO, 68.66° E",15,180,2013-09-16,19,1990-10-12,2006-03-17
PanAmSat,Commercial,Space Systems Loral,PAS-8,Communications,1998-11-04,Proton-K,Baikonur Cosmodrome,1998-065A,25522,"GEO, 165.98° E",15,180,2013-11-04,19,1990-10-12,2006-03-17
PanAmSat,Commercial,Hughes,PAS-9,Communications,2000-07-28,Zenit 3SL,Sea Launch (Odyssey),2000-043A,26451,"GEO, 58.01° W",15,180,2015-07-28,19,1990-10-12,2006-03-17
PanAmSat,Commercial,Boeing Satellite Systems,SBS-6 (Satellite Business System 6),Communications,1990-10-12,Ariane 44L,Guiana Space Center,1990-091A,20872,"GEO, 74.06° W",10,120,2000-10-12,19,1990-10-12,2006-03-17
PanAmSat/JSAT Corp.,Commercial,Boeing Satellite Systems,"Galaxy 13 (Horizons 1, Galaxy 13L)",Communications,2003-10-01,Zenit 3,Sea Launch (Odyssey),2003-044A,27954,"GEO, 126.98° W",15,180,2018-10-01,1,2003-10-01,2006-03-17
People's Liberation Army (C41),Military,Chinese Academy of Space Technology,Zhongxing 20 (FH-2),Communications,2003-11-14,Long March 3A,Xichang Satellite Launch Center,2003-052A,28082,"GEO, 102.91° E",,,,2,2000-01-25,2006-03-17
People's Liberation Army (C41),Military,Chinese Academy of Space Technology,"Zhongxing 22 (DFH-48, Chinasat 22, Feng Huo 1)",Communications,2000-01-25,Long March 3A,Xichang Satellite Launch Center,2000-003A,26058,"GEO, 97.84° E",8,96,2008-01-25,2,2000-01-25,2006-03-17
PT Citra Sari Makmur (CSM),Commercial,Orbital Sciences Corp.,Cakrawarta 1 (Indostar 1),Communications,1997-11-12,Ariane 4,Guiana Space Center,1997-071B,25050,"GEO, 107.63° E",12,144,2009-11-12,1,1997-11-12,2006-03-17
PT Telkomunikasi,Commercial,Lockheed Martin Missiles and Space,Telkom 1,Communications,1999-08-12,Ariane 44P,Guiana Space Center,1999-042A,25880,"GEO, 107.94° E",15,180,2014-08-12,2,1999-08-12,2006-03-17
PT Telkomunikasi,Commercial,Orbital Sciences Corp.,Telkom 2,Communications,2005-11-16,Ariane 5 ECA,Guiana Space Center,2005-046A,28902,"GEO, 118° E",15,180,2020-11-16,2,1999-08-12,2006-03-17
Qinghua University/Aerospace Qinghua Satellite Technologies Co. Ltd.,Government,Qinghua University/Aerospace Qinghua Satellite Technologies Co. Ltd.,"Naxing 1 (NS-1, Nanosatellite 1)",Research,2004-04-18,Long March 2C,Xichang Satellite Launch Center,2004-012B,28221,"LEO, Sun-sync.",,,,1,2004-04-18,2006-03-17
Quakefinder LLC,Civil,"Space Systems Development Laboratory, Stanford University",Quakesat,Earth Observation Research,2003-06-30,Rokot,Plesetsk Cosmodrome,2003-031F,27845,"LEO, Sun-sync.",1,12,2004-06-30,1,2003-06-30,2006-03-17
Radarsat International,Commercial,Spar Aerospace,Radarsat-1,Earth Observation,1995-11-04,Delta 2,Vandenberg AFB,1995-059A,23710,"LEO, Sun-sync.",5,60,2000-11-04,1,1995-11-04,2006-03-17
Riyadh Space Research Institute,Government,Riyadh Space Research Institute,Saudicomsat-1,Communications (experimental),2004-06-29,Dnepr 1,Baikonur Cosmodrome,2004-025D,28369,"LEO, Sun-sync.",,,,3,2004-06-29,2006-03-17
Riyadh Space Research Institute,Government,Riyadh Space Research Institute,Saudicomsat-2,Communications (experimental),2004-06-29,Dnepr 1,Baikonur Cosmodrome,2004-025E,28370,"LEO, Sun-sync.",,,,3,2004-06-29,2006-03-17
Riyadh Space Research Institute,Government,Riyadh Space Research Institute,Saudisat-2,Research on remote sensing,2004-06-29,Dnepr 1,Baikonur Cosmodrome,2004-025F,28371,"LEO, Sun-sync.",,,,3,2004-06-29,2006-03-17
Royal Australian Navy,Military,Hughes,"Leasat 5 (Syncom IV-5, Leased Satellite F5)",Communications,1990-01-09,Space Shuttle,Kennedy Space Center,1990-002B,20410,"GEO, 100.10° E",10,120,2000-01-09,1,1990-01-09,2006-03-17
RS3A Control Station,Civil,Nilakt Posto and radio amateurs,"Radio-ROSTO (RS-15, Radio Sputnik 15, Russian Defence, Sports and Technical Organization - ROSTO)",Amateur Radio,1994-12-26,Rokot,Baikonur Cosmodrome,1994-085A,23439,MEO,,,,1,1994-12-26,2006-03-17
Russian Aviation and Space Agency,Government,Elektromekhanika Research Institute (VNIIEM),Meteor-3M-N1,Environment/Meteorological,2001-12-10,Zenit-2,Baikonur Cosmodrome,2001-056A,26701,"LEO, Sun-sync.",3,36,2004-12-10,1,2001-12-10,2006-03-17
Russian Satellite Communications Company,Commercial,NPO PM,Gorizont-36 (Gorizont-25),Communications,1992-04-02,Proton,Baikonur Cosmodrome,1992-017A,21922,"GEO, 140° E",3,36,1995-04-02,6,1992-04-02,2006-03-17
Russian Satellite Communications Company,Commercial,NPO PM,Gorizont-37 (Gorizont-26),Communications,1992-07-14,Proton,Baikonur Cosmodrome,1992-043A,22041,"GEO,  13.77° W",3,36,1995-07-14,6,1992-04-02,2006-03-17
Russian Satellite Communications Company,Commercial,NPO PM,Gorizont-40 (Gorizont-28),Communications,1993-10-28,Proton,Baikonur Cosmodrome,1993-069A,22880,"GEO,  96.15° E",3,36,1996-10-28,6,1992-04-02,2006-03-17
Russian Satellite Communications Company,Commercial,NPO PM,Gorizont-43 (Gorizont-31),Communications,1996-01-25,Proton,Baikonur Cosmodrome,1996-005A,23775,"GEO,  140.31° E",3,36,1999-01-25,6,1992-04-02,2006-03-17
Russian Satellite Communications Company,Commercial,NPO PM,Gorizont-44 (Gorizont-32),Communications,1996-05-25,Proton,Baikonur Cosmodrome,1996-034A,23880,"GEO,  52.83° E",3,36,1999-05-25,6,1992-04-02,2006-03-17
Russian Satellite Communications Company,Military/Commercial,NPO PM,Gorizont-45 (Gorizont-33),Communications,2000-06-06,Proton-K,Baikonur Cosmodrome,2000-029A,26372,"GEO,  144.80° E",3,36,2003-06-06,6,1992-04-02,2006-03-17
Russian Satellite Communications Company (Intersputnik),Commercial,Hughes Space and Communications,Bonum 1 (Most 1),Communications,1998-11-22,Delta 2,Cape Canaveral,1998-068A,25546,"GEO, 56.04° E",12,144,2010-11-22,8,1998-11-22,2006-03-17
Russian Satellite Communications Company (Intersputnik),Commercial,NPO-PM,Ekran M1 (Ekran M-18),Communications,2001-04-07,Proton M,Baikonur Cosmodrome,2001-013A,26736,"GEO, 99.19° E",3,36,2004-04-07,8,1998-11-22,2006-03-17
Russian Satellite Communications Company (Intersputnik),Commercial,NPO-PM/Alcatel,Express-6A (Ekspress A No. 2),Communications,2000-03-12,Proton K,Baikonur Cosmodrome,2000-013A,26098,"GEO, 80.00° E",10,120,2010-03-12,8,1998-11-22,2006-03-17
Russian Satellite Communications Company (Intersputnik),Commercial,NPO-PM/Alcatel,"Express-A1R (Express 4A, Ekspress-A No. 4)",Communications,2002-06-10,Proton K,Baikonur Cosmodrome,2002-029A,27441,"GEO, 40.03° E",,,,8,1998-11-22,2006-03-17
Russian Satellite Communications Company (Intersputnik),Commercial,NPO-PM/NEC-Toshiba,Express-AM1,Communications,2004-10-29,Proton-M,Baikonur Cosmodrome,2004-043A,28463,"GEO, 40° E",12,144,2016-10-29,8,1998-11-22,2006-03-17
Russian Satellite Communications Company (Intersputnik),Commercial,NPO-PM,Express-AM11,Communications,2004-04-27,Proton-K,Baikonur Cosmodrome,2004-015A,28234,GEO,12,144,2016-04-27,8,1998-11-22,2006-03-17
Russian Satellite Communications Company (Intersputnik),Commercial,NPO-PM/Alcatel,Express-AM2,Communications,2005-03-29,Proton-K,Baikonur Cosmodrome,2005-010A,28629,"GEO, 80° E",12,144,2017-03-29,8,1998-11-22,2006-03-17
Russian Satellite Communications Company (Intersputnik),Commercial,NPO-PM/Alcatel,Express-AM3,Communications,2005-06-24,Proton-K,Baikonur Cosmodrome,2005-023A,28707,"GEO, 140° E",12,144,2017-06-24,8,1998-11-22,2006-03-17
Russian Satellite Communications Company (Intersputnik)/EUTELSAT,Commercial,NPO-PM/Alcatel,Express AM22 (Sesat 2),Communications,2003-12-28,Proton-K,Baikonur Cosmodrome,2003-060A,28134,"GEO, 54.81° E",12,144,2015-12-28,1,2003-12-28,2006-03-17
Russian Space Agency,Government,Krunichev State Research and Production Space Center,Monitor-E,Remote Sensing,2005-08-26,Rokot,Plesetsk Cosmodrome,2005-032A,28822,"LEO, Sun-sync.",5,60,2010-08-26,1,2005-08-26,2006-03-17
Satelit Palapa Indonesia (SATELINDO),Commercial,Boeing Satellite Systems,Palapa C2,Communications,1996-05-15,Ariane 44L,Guiana Space Center,1996-030A,23864,"GEO, 113.07° E",15,180,2011-05-15,1,1996-05-15,2006-03-17
"Satellite Command and Control Facility, Univ. of Miami",Government/Civil,Hughes Aircraft,"ATS-3 (Application Technology Satellite-3, ATS-C)",Meteorological/Communications/Observation,1967-11-05,Atlas,Cape Canaveral,1967-111A,3029,"GEO, 105.76° W",,,,4,1967-11-05,2006-03-17
"Satellite Command and Control Facility, Univ. of Miami",Civil/Government,Hughes Aircraft,"GOES 3 (Geostationary Operational Environmental Satellite, GOES C)",Meteorology/Communications,1978-06-16,Delta 2914,Cape Canaveral,1978-062A,10953,"GEO, 101.57° W",,,,4,1967-11-05,2006-03-17
"Satellite Command and Control Facility, Univ. of Miami",Civil/Government,Hughes Aircraft,MARISAT-F2 (Maritime Communications Satellite C),Maritime Communications,1976-10-14,Delta 2914,Cape Canaveral,1976-101A,9478,"GEO,  33.24° W",,,,4,1967-11-05,2006-03-17
"Satellite Command and Control Facility, Univ. of Miami",Civil/Government,TRW Defense and Space Systems Group,"TDRS-1 (Tracking and Data Relay Satellite, TDRS-A)",Communications,1983-04-04,STS-6 (Challenger),Cape Canaveral,1983-026B,13969,"GEO, 48.47° W",10,120,1993-04-04,4,1967-11-05,2006-03-17
Satellite Remote-Sensing Ground Station of CAS,Government,Chinese Research Institute of Space Technology/Changchun Photomechanical Institute (CAS),"Shiyan 1 (SY 1, Tansuo 1, Experimental Satellite 1)",Remote Sensing,2004-04-18,Long March 2C,Xichang Satellite Launch Center,2004-012A,28220,"LEO, Sun-sync.",,,,2,2004-04-18,2006-03-17
Satellite Remote-Sensing Ground Station of CAS,Government,Dongfanghong Satellite Company,"Shiyan 2 (SY 2, Tansuo 2, Experimental Satellite 2)",Remote Sensing/Research,2004-11-18,Long March 2C,Xichang Satellite Launch Center,2004-046A,28479,"LEO, Sun-sync.",,,,2,2004-04-18,2006-03-17
Satellites Mexicanos S.A. de C.V. (SatMex; Loral Global Alliance),Commercial,Hughes Space and Communications Company,Satmex 5,Communications,1998-12-05,Ariane 42L,Guiana Space Center,1998-070A,25558,"GEO, 116.79° W",15,180,2013-12-05,2,1994-10-08,2006-03-17
Satellites Mexicanos S.A. de C.V. (SatMex; Loral Global Alliance),Commercial,Hughes Space and Communications Company,Solidaridad 2 (Satmex 4),Communications,1994-10-08,Ariane 44L,Guiana Space Center,1994-065A,23313,"GEO, 112.97° W",14,168,2008-10-08,2,1994-10-08,2006-03-17
SES Americom (SES Global),Commercial,Lockheed Martin Commercial Space Systems,"AMC-1 (Americom 1, GE-1)",Communications,1996-09-08,Atlas 2A,Cape Canaveral,1996-054A,24315,"GEO, 103.05° W",15,180,2011-09-08,18,1991-08-02,2006-03-17
SES Americom (SES Global),Commercial,Lockheed Martin,"AMC-10 (Americom-10, GE 10)",Communications,2004-02-05,Atlas 2AS,Cape Canaveral,2004-003A,28154,"GEO, 146.62° W",15,180,2019-02-05,18,1991-08-02,2006-03-17
SES Americom (SES Global),Commercial,Lockheed Martin,"AMC-11 (Americom-11, GE 11)",Communications,2004-05-19,Atlas 2AS,Cape Canaveral,2004-017A,28252,"GEO, 131° W",15,180,2019-05-19,18,1991-08-02,2006-03-17
SES Americom (SES Global),Commercial,Alcatel Space Industries,"AMC-12 (Americom 12, Worldsat 2)",Communications,2005-02-03,Proton/Breeze M,Baikonur Cosmodrome,2005-003A,28526,"GEO, 35.7° W",16,192,2021-02-03,18,1991-08-02,2006-03-17
SES Americom (SES Global),Commercial,Lockheed Martin,AMC-15 (Americom-15),Communications,2004-10-14,Proton-M,Baikonur Cosmodrome,2004-041A,28446,"GEO, 105° W",15,180,2019-10-14,18,1991-08-02,2006-03-17
SES Americom (SES Global),Commercial,Lockheed Martin Commercial Space Systems,AMC-16 (Americom-16),Communications,2004-12-17,Atlas 5,Cape Canaveral,2004-048A,28472,"GEO, 85° W",15,180,2019-12-17,18,1991-08-02,2006-03-17
SES Americom (SES Global),Commercial,Lockheed Martin Commercial Space Systems,"AMC-2 (Americom 2, GE-2)",Communications,1997-01-30,Ariane 44L,Guiana Space Center,1997-002A,24713,"GEO, 105.01° W",15,180,2012-01-30,18,1991-08-02,2006-03-17
SES Americom (SES Global),Commercial,Alcatel Alenia Space,AMC-23 (Worldsat 3),Communications,2005-12-29,Proton-M,Baikonur Cosmodrome,2005-052A,28924,"GEO, 172° E",16,192,2021-12-29,18,1991-08-02,2006-03-17
SES Americom (SES Global),Commercial,Lockheed Martin Commercial Space Systems,"AMC-3 (Americom 3, GE-3)",Communications,1997-09-04,Atlas 2 AS,Cape Canaveral,1997-050A,24936,"GEO, 87.12° W",15,180,2012-09-04,18,1991-08-02,2006-03-17
SES Americom (SES Global),Commercial,Lockheed Martin Commercial Space Systems,"AMC-4 (Americom-4, GE-4)",Communications,1999-11-13,Ariane 44LP,Guiana Space Center,1999-060A,25954,"GEO, 101.06° W",15,180,2014-11-13,18,1991-08-02,2006-03-17
SES Americom (SES Global),Commercial,Alcatel Space Industries,"AMC-5 (Americom-5, GE-5)",Communications,1998-10-28,Ariane 44L,Guiana Space Center,1998-063B,25516,"GEO, 79.07° W",15,180,2013-10-28,18,1991-08-02,2006-03-17
SES Americom (SES Global),Commercial,Lockheed Martin Commercial Space Systems,"AMC-6 (Americom-6, GE-6)",Communications,2000-10-22,Proton-K,Baikonur Cosmodrome,2000-067A,26580,"GEO, 72.04° W",15,180,2015-10-22,18,1991-08-02,2006-03-17
SES Americom (SES Global),Commercial,Lockheed Martin Commercial Space Systems,"AMC-7 (Americom-7, GE-7)",Communications,2000-09-14,Ariane 5G,Guiana Space Center,2000-054B,26495,"GEO, 136.98° W",15,180,2015-09-14,18,1991-08-02,2006-03-17
SES Americom (SES Global),Commercial,Lockheed Martin Commercial Space Systems,"AMC-8 (Americom-8, GE-8, Aurora 3)",Communications,2000-12-19,Ariane 5G,Guiana Space Center,2000-081B,26639,"GEO, 138.95° W",15,180,2015-12-19,18,1991-08-02,2006-03-17
SES Americom (SES Global),Commercial,Alcatel Space Industries,AMC-9 (Americom 9),Communications,2003-06-07,Proton-K,Baikonur Cosmodrome,2003-024A,27820,"GEO, 85.03° W",,,,18,1991-08-02,2006-03-17
SES Americom (SES Global),Commercial,GE Astro Space,Satcom-C3,Communications,1992-09-10,Ariane,Guiana Space Center,1992-060B,22117,"GEO, 130.93° W",,,,18,1991-08-02,2006-03-17
SES Americom (SES Global),Commercial,GE Astro Space,Satcom-C4 (GE Satcom C-4),Communications,1992-08-31,Delta 7925,Cape Canaveral,1992-057A,22096,"GEO, 135.03° W",,,,18,1991-08-02,2006-03-17
SES Americom (SES Global),Government/Commercial,TRW Defense and Space Systems Group,"TDRS-5 (Tracking and Data Relay Satellite, TDRS-E)",Communications,1991-08-02,Shuttle (STS 43),Cape Canaveral,1991-054B,21639,"GEO, 174.24° W",10,120,2001-08-02,18,1991-08-02,2006-03-17
SES Astra (part of SES Global) (Societe Europienne des Satellites [SES]),Commercial,GE Astro Space,Astra 1B,Communications,1991-03-02,Ariane 44LP,Guiana Space Center,1991-015A,21139,"GEO, 19.21° E",,,,12,1991-03-02,2006-03-17
SES Astra (part of SES Global) (Societe Europienne des Satellites [SES]),Commercial,Hughes,Astra 1C,Communications,1993-05-12,Ariane 42L,Guiana Space Center,1993-031A,22653,"GEO, 19.20° E",15,180,2008-05-12,12,1991-03-02,2006-03-17
SES Astra (part of SES Global) (Societe Europienne des Satellites [SES]),Commercial,Hughes,Astra 1D,Communications,1994-11-01,Ariane 42P,Guiana Space Center,1994-070A,23331,"GEO, 22.94° E",15,180,2009-11-01,12,1991-03-02,2006-03-17
SES Astra (part of SES Global) (Societe Europienne des Satellites [SES]),Commercial,Hughes,Astra 1E,Communications,1995-10-19,Ariane 42L,Guiana Space Center,1995-055A,23686,"GEO, 19.21° E",14,168,2009-10-19,12,1991-03-02,2006-03-17
SES Astra (part of SES Global) (Societe Europienne des Satellites [SES]),Commercial,Hughes,Astra 1F,Communications,1996-04-18,Proton-K,"Baikonur Cosmodrome, Kazakhstan",1996-021A,23842,"GEO, 19.23° E",15,180,2011-04-18,12,1991-03-02,2006-03-17
SES Astra (part of SES Global) (Societe Europienne des Satellites [SES]),Commercial,Hughes,Astra 1G,Communications,1997-12-02,Proton-K,"Baikonur Cosmodrome, Kazakhstan",1997-076A,25071,"GEO, 19.21° E",15,180,2012-12-02,12,1991-03-02,2006-03-17
SES Astra (part of SES Global) (Societe Europienne des Satellites [SES]),Commercial,Hughes,Astra 1H,Communications,1999-06-18,Proton-D,"Baikonur Cosmodrome, Kazakhstan",1999-033A,25785,"GEO, 19.25° E",15,180,2014-06-18,12,1991-03-02,2006-03-17
SES Astra (part of SES Global) (Societe Europienne des Satellites [SES]),Commercial,Hughes,Astra 2A,Communications,1998-08-30,Proton-K,"Baikonur Cosmodrome, Kazakhstan",1998-050A,25462,"GEO, 28.17° E",15,180,2013-08-30,12,1991-03-02,2006-03-17
SES Astra (part of SES Global) (Societe Europienne des Satellites [SES]),Commercial,Astrium,Astra 2B,Communications,2000-09-14,Ariane 5G,Guiana Space Center,2000-054A,26494,"GEO, 28.14° E",,,,12,1991-03-02,2006-03-17
SES Astra (part of SES Global) (Societe Europienne des Satellites [SES]),Commercial,Boeing Satellite Systems,Astra 2C,Communications,2001-06-16,Proton-K,"Baikonur Cosmodrome, Kazakhstan",2001-025A,26853,"GEO, 19.22° E",15,180,2016-06-16,12,1991-03-02,2006-03-17
SES Astra (part of SES Global) (Societe Europienne des Satellites [SES]),Commercial,Hughes,Astra 2D,Communications,2000-12-19,Ariane 5G,Guiana Space Center,2000-081A,26638,"GEO, 28.09° E",15,180,2015-12-19,12,1991-03-02,2006-03-17
SES Astra (part of SES Global) (Societe Europienne des Satellites [SES]),Commercial,Boeing Satellite Systems,Astra 3A,Communications,2002-03-29,Ariane 44L,Guiana Space Center,2002-015B,27400,"GEO, 23.55° E",10,120,2012-03-29,12,1991-03-02,2006-03-17
Shin Satellite Public Company Ltd. (Shin Sat),Commercial,Boeing Satellite Systems,Thaicom-1A (Thaicom 1),Communications,1993-12-18,Ariane 44L,Guiana Space Center,1993-078B,22931,"GEO, 119.91° E",15,180,2008-12-18,4,1993-12-18,2006-03-17
Shin Satellite Public Company Ltd. (Shin Sat),Commercial,Boeing Satellite Systems,Thaicom-2,Communications,1994-10-08,Ariane 44L,Guiana Space Center,1994-065B,23314,"GEO, 78.47° E",15,180,2009-10-08,4,1993-12-18,2006-03-17
