Entity_Name,Entity_Type,Contractor,SATNAME,Purpose,Date_of_First_Launch,Launch_vehicle,Launch_site,COSPAR_number,NORAD_number,Class_of_Orbit,Expected_Lifetime_years,Expected_Lifetime_months,Expected_Deorbit_Date,Sat_Count_entity,Entity_First_Launch,UCS_entry_year
"GeoForschungsZentrum (GFZ)/Center for Space Research, University of Texas",Civil,Jet Propulsion Laboratory (NASA)/Space Systems/Loral/Astrium GmBH,"Grace 2 (Gravity Recovery and Climate Experiment, ""Tom and Jerry"")",Earth Science,2002-03-17,Rokot,Plesetsk Cosmodrome,2002-012B,27392,Polar,5,60,2007-03-17,2,2002-03-17,2010-04-01
German Aerospace Center (DLR)/Infoterra,Government/Commercial,EADS Astrium,TerraSAR-X 1 (Terra Synthetic Aperture Radar X-Band),Remote Sensing,2007-06-15,Dnepr,Baikonur Cosmodrome,2007-026A,31698,,5,60,2012-06-15,1,2007-06-15,2010-04-01
German Federal Armed Forces,Military,OHB System-AG,SAR-Lupe 1,Surveillance,2006-12-19,Kosmos-3M,Plesetsk Cosmodrome,2006-060A,29658,,10,120,2016-12-19,5,2006-12-19,2010-04-01
German Federal Armed Forces,Military,OHB-System AG,SAR-Lupe 2,Surveillance,2007-07-02,Kosmos-3M,Plesetsk Cosmodrome,2007-030A,31797,,10,120,2017-07-02,5,2006-12-19,2010-04-01
German Federal Armed Forces,Military,OHB-System AG,SAR-Lupe 3,Surveillance,2007-11-01,Kosmos-3M,Plesetsk Cosmodrome,2007-053A,32283,,10,120,2017-11-01,5,2006-12-19,2010-04-01
German Federal Armed Forces,Military,OHB-System AG,SAR-Lupe 4,Surveillance,2008-03-27,Kosmos-3M,Plesetsk Cosmodrome,2008-014A,32750,,10,120,2018-03-27,5,2006-12-19,2010-04-01
German Federal Armed Forces,Military,OHB-System AG,SAR-Lupe 5,Surveillance,2008-07-22,Kosmos-3M,Plesetsk Cosmodrome,2008-036A,33244,,10,120,2018-07-22,5,2006-12-19,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar FM15 (Globalstar 8),Communications,1998-04-24,Delta 7420,Cape Canaveral,1998-023D,25309,Intermediate,10,120,2008-04-24,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar FM19 (Globalstar 17),Communications,1999-04-15,Soyuz U,Baikonur Cosmodrome,1999-019A,25676,Intermediate,10,120,2009-04-15,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar FM22 (Globalstar 13),Communications,1999-03-15,Soyuz U,Baikonur Cosmodrome,1999-012A,25649,Intermediate,10,120,2009-03-15,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar FM23 (Globalstar 10),Communications,1999-02-09,Soyuz U,Baikonur Cosmodrome,1999-004B,25622,Intermediate,10,120,2009-02-09,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar FM3 (Globalstar 3),Communications,1998-02-14,Delta 7420,Cape Canaveral,1998-008D,25165,Intermediate,10,120,2008-02-14,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar FM36 (Globalstar 9),Communications,1999-02-09,Soyuz U,Baikonur Cosmodrome,1999-004A,25621,Intermediate,10,120,2009-02-09,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar FM37 (Globalstar 16),Communications,1999-03-15,Soyuz U,Baikonur Cosmodrome,1999-012D,25652,Intermediate,10,120,2009-03-15,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar FM38 (Globalstar 11),Communications,1999-02-09,Soyuz U,Baikonur Cosmodrome,1999-004C,25623,Intermediate,10,120,2009-02-09,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar FM4 (Globalstar 4),Communications,1998-02-14,Delta 7420,Cape Canaveral,1998-008B,25163,Intermediate,10,120,2008-02-14,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar FM40 (Globalstar 12),Communications,1999-02-09,Soyuz U,Baikonur Cosmodrome,1999-004D,25624,Intermediate,10,120,2009-02-09,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar FM41 (Globalstar 14),Communications,1999-03-15,Soyuz U,Baikonur Cosmodrome,1999-012B,25650,Intermediate,10,120,2009-03-15,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar FM42 (Globalstar 18),Communications,1999-04-15,Soyuz U,Baikonur Cosmodrome,1999-019B,25677,Intermediate,10,120,2009-04-15,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar FM44 (Globalstar 19),Communications,1999-04-15,Soyuz U,Baikonur Cosmodrome,1999-019C,25678,Intermediate,10,120,2009-04-15,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar FM45 (Globalstar 20),Communications,1999-04-15,Soyuz U,Baikonur Cosmodrome,1999-019D,25679,Intermediate,10,120,2009-04-15,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar FM46 (Globalstar 15),Communications,1999-03-15,Soyuz U,Baikonur Cosmodrome,1999-012C,25651,Intermediate,10,120,2009-03-15,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral/Alenia Aerospazio,Globalstar FM65 (Globalstar 65),Communications,2007-05-29,Soyuz-Fregat,Baikonur Cosmodrome,2007-020A,31571,Intermediate,10,120,2017-05-29,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral/Alenia Aerospazio,Globalstar FM69 (Globalstar 69),Communications,2007-05-29,Soyuz-Fregat,Baikonur Cosmodrome,2007-020C,31573,Intermediate,10,120,2017-05-29,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral/Alenia Aerospazio,Globalstar FM71 (Globalstar 71),Communications,2007-05-29,Soyuz-Fregat,Baikonur Cosmodrome,2007-020D,31574,Intermediate,10,120,2017-05-29,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral/Alenia Aerospazio,Globalstar FM72 (Globalstar 72),Communications,2007-05-29,Soyuz-Fregat,Baikonur Cosmodrome,2007-020F,31576,Intermediate,10,120,2017-05-29,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar FM8 (Globalstar 6),Communications,1998-04-24,Delta 7420,Cape Canaveral,1998-023B,25307,Intermediate,10,120,2008-04-24,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar MO24 (Globalstar 33),Communications,1999-08-17,Delta 7420,Cape Canaveral,1999-043A,25883,Intermediate,10,120,2009-08-17,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar MO25 (Globalstar 23),Communications,1999-06-10,Delta 7420,Cape Canaveral,1999-031C,25772,Intermediate,10,120,2009-06-10,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar MO26 (Globalstar 29),Communications,1999-07-25,Delta 7420,Cape Canaveral,1999-041A,25872,Intermediate,10,120,2009-07-25,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar MO27 (Globalstar 34),Communications,1999-08-17,Delta 7420,Cape Canaveral,1999-043B,25884,Intermediate,10,120,2009-08-17,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar MO28 (Globalstar 30),Communications,1999-07-25,Delta 7420,Cape Canaveral,1999-041B,25873,Intermediate,10,120,2009-07-25,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar MO29 (Globalstar 45),Communications,1999-11-22,Soyuz U,Baikonur Cosmodrome,1999-062A,25961,Intermediate,10,120,2009-11-22,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar MO30 (Globalstar 26),Communications,1999-07-10,Delta 7420,Cape Canaveral,1999-037B,25852,Intermediate,10,120,2009-07-10,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar MO31 (Globalstar 41),Communications,1999-10-18,Soyuz U,Baikonur Cosmodrome,1999-058A,25943,Intermediate,10,120,2009-10-18,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar MO33 (Globalstar 37),Communications,1999-09-22,Soyuz U,Baikonur Cosmodrome,1999-049A,25907,Intermediate,10,120,2009-09-22,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar MO34 (Globalstar 46),Communications,1999-11-22,Soyuz U,Baikonur Cosmodrome,1999-062B,25962,Intermediate,10,120,2009-11-22,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar MO39 (Globalstar 47),Communications,1999-11-22,Soyuz U,Baikonur Cosmodrome,1999-062C,25963,Intermediate,10,120,2009-11-22,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar MO43 (Globalstar 31),Communications,1999-07-25,Delta 7420,Cape Canaveral,1999-041C,25874,Intermediate,10,120,2009-07-25,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar MO47 (Globalstar 24),Communications,1999-06-10,Delta 7420,Cape Canaveral,1999-031D,25773,Intermediate,10,120,2009-06-10,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar MO48 (Globalstar 32),Communications,1999-07-25,Delta 7420,Cape Canaveral,1999-041D,25875,Intermediate,10,120,2009-07-25,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar MO49 (Globalstar 22),Communications,1999-06-10,Delta 7420,Cape Canaveral,1999-031B,25771,Intermediate,10,120,2009-06-10,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar MO50 (Globalstar 38),Communications,1999-09-22,Soyuz U,Baikonur Cosmodrome,1999-049B,25908,Intermediate,10,120,2009-09-22,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar MO51 (Globalstar 28),Communications,1999-07-10,Delta 7420,Cape Canaveral,1999-037D,25854,Intermediate,10,120,2009-07-10,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar MO52 (Globalstar 21),Communications,1999-06-10,Delta 7420,Cape Canaveral,1999-031A,25770,Intermediate,10,120,2009-06-10,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar MO54 (Globalstar 36),Communications,1999-08-17,Delta 7420,Cape Canaveral,1999-043D,25886,Intermediate,10,120,2009-08-17,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar MO55 (Globalstar 39),Communications,1999-09-22,Soyuz U,Baikonur Cosmodrome,1999-049C,25909,Intermediate,10,120,2009-09-22,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar MO56 (Globalstar 42),Communications,1999-10-18,Soyuz U,Baikonur Cosmodrome,1999-058B,25944,Intermediate,10,120,2009-10-18,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar MO57 (Globalstar 43),Communications,1999-10-18,Soyuz U,Baikonur Cosmodrome,1999-058C,25945,Intermediate,10,120,2009-10-18,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar MO58 (Globalstar 40),Communications,1999-09-22,Soyuz U,Baikonur Cosmodrome,1999-049D,25910,Intermediate,10,120,2009-09-22,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar MO59 (Globalstar 44),Communications,1999-10-18,Soyuz U,Baikonur Cosmodrome,1999-058D,25946,Intermediate,10,120,2009-10-18,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar MO60 (Globalstar 49),Communications,2000-02-08,Delta 7420,Cape Canaveral,2000-008A,26081,Intermediate,10,120,2010-02-08,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar MO62 (Globalstar 50),Communications,2000-02-08,Delta 7420,Cape Canaveral,2000-008B,26082,Intermediate,10,120,2010-02-08,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral,Globalstar MO63 (Globalstar 51),Communications,2000-02-08,Delta 7420,Cape Canaveral,2000-008C,26083,Intermediate,10,120,2010-02-08,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral/Alenia Aerospazio,Globalstar MO66 (Globalstar 66),Communications,2007-10-20,Soyuz-Fregat,Baikonur Cosmodrome,2007-048C,32265,Intermediate,10,120,2017-10-20,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral/Alenia Aerospazio,Globalstar MO67 (Globalstar 67),Communications,2007-10-20,Soyuz-Fregat,Baikonur Cosmodrome,2007-048A,32263,Intermediate,10,120,2017-10-20,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral/Alenia Aerospazio,Globalstar MO68 (Globalstar 68),Communications,2007-10-20,Soyuz/Fregat,Baikonur Cosmodrome,2007-048D,32266,Intermediate,10,120,2017-10-20,51,1998-02-14,2010-04-01
Globalstar,Commercial,Space Systems/Loral/Alenia Aerospazio,Globalstar MO70 (Globalstar 70),Communications,2007-10-20,Soyuz-Fregat,Baikonur Cosmodrome,2007-048B,32264,Intermediate,10,120,2017-10-20,51,1998-02-14,2010-04-01
Goddard Space Flight Center,Government,Princeton/NASA,WMAP (Wilkinson Microsave Anisotropy Probe) (MIDEX 2),Astrophysics,2001-06-30,Delta II,Cape Canaveral,2001-027A,26859,Cislunar,,,,1,2001-06-30,2010-04-01
Goddard Space Flight Center (NASA),Government,Lockheed Martin,TRACE (Transition Region and Coronal Explorer),Astrophysics,1998-04-02,Pegasus,Vandenberg AFB,1998-020A,25280,Sun-Synchronous,1,12,1999-04-02,2,1995-12-30,2010-04-01
Goddard Space Flight Center (NASA),Government,"Engineering Director, Goddard Space Flight Center","X-Ray Timing Explorer (Rossi X-Ray Timing Explorer, RXTE)",Astrophysics,1995-12-30,Delta 2,Cape Canaveral,1995-074A,23757,Intermediate,5,60,2000-12-30,2,1995-12-30,2010-04-01
Goddard Space Flight Center/EOS Data and Operations System,Government,TRW,EOS-CHEM Aura,Remote Sensing,2004-07-15,Delta 2,Vandenberg AFB,2004-026A,28376,Sun-Synchronous,,,,1,2004-07-15,2010-04-01
Goddard Space Flight Center/Penn State University,Government/Civil,Spectrum Astro (General Dynamics),Swift,Astrophysics,2004-11-20,Delta 7320,Cape Canaveral,2004-047A,28485,Intermediate,7,84,2011-11-20,1,2004-11-20,2010-04-01
Gonets Satcom,Commercial,NPO PM,Gonets D1M 1,Communications,2005-12-21,Kosmos-3M,Plesetsk Cosmodrome,2005-048A,28908,Intermediate,5,60,2010-12-21,1,2005-12-21,2010-04-01
Hawk Institute for Space Science,Civil,Hawk Institute for Space Sciences/Pumpkin,Hawksat-1,Technology Development,2009-05-19,Minotaur-1,Wallops Island Flight Facility,2009-028C,35003,,,,,1,2009-05-19,2010-04-01
Hellas-Sat Consortium Ltd.,Commercial,Astrium,"HellasSat 2 (Intelsat K-TV, NSS K-TV)",Communications,2003-05-12,Atlas 5,Cape Canaveral,2003-020A,27811,,15,180,2018-05-12,1,2003-05-12,2010-04-01
Hisdesat/Ministry of Defense,Military,Space Systems/Loral,Spainsat,Communications,2006-03-11,Ariane 5,Guiana Space Center,2006-007B,28946,,,,,1,2006-03-11,2010-04-01
Hispamar (subsidiary of Hispasat - Spain),Commercial,EADS Astrium,Amazonas,Communications,2004-08-04,Proton M,Baikonur Cosmodrome,2004-031A,28393,,15,180,2019-08-04,1,2004-08-04,2010-04-01
Hispasat,Commercial,EADS Astrium,Amazonas-2,Communications,2009-10-01,Ariane 5,Guiana Space Center,2009-054A,35942,,15,180,2024-10-01,3,2000-02-04,2010-04-01
Hispasat,Commercial/Gov/Mil,Alcatel Space Industries,Hispasat 1C,Communications,2000-02-04,Atlas 2AS,Cape Canaveral,2000-007A,26071,,15,180,2015-02-04,3,2000-02-04,2010-04-01
Hispasat,Commercial/Gov/Mil,Aerospatiale (Alcatel Space Industries),Hispasat 1D,Communications,2002-09-18,Atlas 2AS,Cape Canaveral,2002-044A,27528,,15,180,2017-09-18,3,2000-02-04,2010-04-01
"Horizons 2 Satellite, LLC (Intelsat, JSAT Corporation)",Commercial,Orbital Sciences Corp.,Horizons 2,Communications,2007-12-21,Ariane 5,Guiana Space Center,2007-063B,32388,,15,180,2022-12-21,1,2007-12-21,2010-04-01
Hughes Network Systems,Commercial,Boeing Satellite Systems,Spaceway 3,Communications,2007-08-14,Ariane 5 ECA,Guiana Space Center,2007-036A,32018,,12,144,2019-08-14,1,2007-08-14,2010-04-01
ICO Global Communications Ltd.,Commercial,Space Systems/Loral,ICO G1,Communications,2008-04-14,Atlas 5,Cape Canaveral,2008-016A,32763,,15,180,2023-04-14,2,2001-06-19,2010-04-01
ICO Global Communications Ltd.,Commercial,Hughes Space and Communications,ICO-F2,Communications,2001-06-19,Atlas 2AS,Cape Canaveral,2001-026A,26857,,12,144,2013-06-19,2,2001-06-19,2010-04-01
"ImageSat International, NV/Ministry of Defense",Military/Commercial,Israel Aircraft Industries (IAI),EROS A1 (Earth Resources Observation Satellite),Remote Sensing,2000-12-05,Start-1,Svobodni Cosmodrome,2000-079A,26631,Sun-Synchronous,6,72,2006-12-05,2,2000-12-05,2010-04-01
"ImageSat International, NV/Ministry of Defense",Military/Commercial,Israel Aircraft Industries (IAI),EROS B1 (Earth Resources Observation Satellite),Remote Sensing,2006-04-25,Start-1,Svobodni Cosmodrome,2006-014A,29079,Sun-Synchronous,10,120,2016-04-25,2,2000-12-05,2010-04-01
Indian Space Reseaerch Organization (ISRO),Government,Indian Space Research Organization (ISRO),GSAT-2,Communications/Technology Development,2003-05-08,GSLV-D2,Satish Dhawan Space Center,2003-018A,27807,,,,,1,2003-05-08,2010-04-01
Indian Space Research Organization,Government/Military,ISRO Satellite Center,TES (Technology Experiment Satellite),Remote Sensing/Reconnaissance,2001-10-22,PSLV-C3,Sriharikota Launch Station,2001-049A,26957,,3,36,2004-10-22,1,2001-10-22,2010-04-01
Indian Space Research Organization (ISRO),Government,Indian Space Research Organization (ISRO),CartoSat 1 (IRS P5),Remote Sensing,2005-05-05,PSLV-C6,Satish Dhawan Space Centre,2005-017A,28649,Sun-Synchronous,6,72,2011-05-05,17,1997-09-29,2010-04-01
Indian Space Research Organization (ISRO),Government,Indian Space Research Organization (ISRO),CartoSat 2 (IRS P7),Remote Sensing,2007-01-10,PSLV-C7,Satish Dhawan Space Centre,2007-001B,29710,Sun-Synchronous,,,,17,1997-09-29,2010-04-01
Indian Space Research Organization (ISRO),Military,Indian Space Research Organization (ISRO),CartoSat 2A,Remote Sensing,2008-04-28,PSLV-C9,Sriharikota Launch Station,2008-021A,32783,Sun-Synchronous,,,,17,1997-09-29,2010-04-01
Indian Space Research Organization (ISRO),Government/Civil,Indian Space Research Organization (ISRO),HAMSat (VUSat Oscar 52),Communications,2005-05-05,PSLV-C6,Satish Dhawan Space Center,2005-017B,28650,Sun-Synchronous,,,,17,1997-09-29,2010-04-01
Indian Space Research Organization (ISRO),Government,Indian Space Research Organization (ISRO),"IMS 1 (Indian Mini-Satellite, TWSat)",Remote Sensing,2008-04-28,PSLV-C9,Sriharikota Launch Station,2008-021D,32786,Sun-Synchronous,,,,17,1997-09-29,2010-04-01
Indian Space Research Organization (ISRO),Government,ISRO Satellite Center,INSAT 3A (Indian National Satellite),Communications/Earth Science,2003-04-09,Ariane 5,Guiana Space Center,2003-013A,27714,,12,144,2015-04-09,17,1997-09-29,2010-04-01
Indian Space Research Organization (ISRO),Government,ISRO Satellite Center,INSAT 3B (Indian National Satellite),Communications,2000-03-21,Ariane 5,Guiana Space Center,2000-016B,26108,,14,168,2014-03-21,17,1997-09-29,2010-04-01
Indian Space Research Organization (ISRO),Government,ISRO Satellite Center,INSAT 3C (Indian National Satellite),Communications,2002-01-23,Ariane 4,Guiana Space Center,2002-002A,27298,,12,144,2014-01-23,17,1997-09-29,2010-04-01
Indian Space Research Organization (ISRO),Government,ISRO Satellite Center,INSAT 3E (Indian National Satellite),Communications/Earth Science,2003-09-27,Ariane 5,Guiana Space Center,2003-043E,27951,,12,144,2015-09-27,17,1997-09-29,2010-04-01
Indian Space Research Organization (ISRO),Government,ISRO Satellite Center,INSAT 4A (Indian National Satellite),Communications,2005-12-21,Ariane 5G,Guiana Space Center,2005-049A,28911,,12,144,2017-12-21,17,1997-09-29,2010-04-01
Indian Space Research Organization (ISRO),Government,Indian Space Research Organization (ISRO),INSAT 4B (Indian National Satellite),Communications,2007-03-11,Ariane 5 ECA,Guiana Space Center,2007-007A,30793,,,,,17,1997-09-29,2010-04-01
Indian Space Research Organization (ISRO),Government,Indian Space Research Organization (ISRO),INSAT 4CR (Indian National Satellite),Communications,2007-09-02,GSLV,Satish Dhawan Space Center,2007-037A,32050,,10,120,2017-09-02,17,1997-09-29,2010-04-01
Indian Space Research Organization (ISRO),Government,India Space Research Organization,IRS-1D (Indian Remote Sensing Satellite 1D),Earth Observation,1997-09-29,PSLV-D3,Sriharikota Launch Station,1997-057A,24971,Sun-Synchronous,3,36,2000-09-29,17,1997-09-29,2010-04-01
Indian Space Research Organization (ISRO),Government,ISRO Satellite Center,IRS-P6 (Resourcesat-1),Remote sensing,2003-10-17,PSLV-C5,Sriharikota Launch Station,2003-046A,28051,Sun-Synchronous,5,60,2008-10-17,17,1997-09-29,2010-04-01
Indian Space Research Organization (ISRO),Government,ISRO Satellite Center,Kalpana-1 (Metsat-1),Earth Science,2002-09-12,Polar Satellite Launch Vehicle (PSLV),Satish Dhawan Space Center,2002-043A,27525,,,,,17,1997-09-29,2010-04-01
Indian Space Research Organization (ISRO),Government,Indian Space Research Organization (ISRO),Oceansat-1 (IRS P4),Remote Sensing,1999-05-26,PSLV-C2,Satish Dhawan Space Center,1999-029A,25756,Sun-Synchronous,5,60,2004-05-26,17,1997-09-29,2010-04-01
Indian Space Research Organization (ISRO),Government,Indian Space Research Organization (ISRO),Oceansat-2,Remote Sensing,2009-09-23,PSLV,Sriharikota Launch Station,2009-051A,35931,Sun-Synchronous,5,60,2014-09-23,17,1997-09-29,2010-04-01
Indonesian National Aeronautics and  Space Agency (Lembaga Penerbangan dan Antariksa Nasional - LAPAN),Government,Technical University of Berlin,LAPAN-Tubsat,Earth Observation/Technology Development,2007-01-10,PSLV-C7,Satish Dhawan Space Center,2007-001A,29709,Sun-Synchronous,,,,1,2007-01-10,2010-04-01
"INMARSAT, Ltd.",Commercial,Matra Marconi Space,INMARSAT 2 F1 (Inter. Maritime Sat-2 F1),Communications,1990-10-30,Delta,Cape Canaveral,1990-093A,20918,,10,120,2000-10-30,11,1990-10-30,2010-04-01
"INMARSAT, Ltd.",Commercial,Matra Marconi Space,INMARSAT 2 F2,Communications,1991-03-08,Delta,Cape Canaveral,1991-018A,21149,,10,120,2001-03-08,11,1990-10-30,2010-04-01
"INMARSAT, Ltd.",Commercial,Matra Marconi Space,INMARSAT 2 F4,Communications,1992-04-15,Ariane 44L,Guiana Space Center,1992-021B,21940,,10,120,2002-04-15,11,1990-10-30,2010-04-01
"INMARSAT, Ltd.",Commercial,Lockheed Martin Commercial Space Systems,INMARSAT 3 F1,Communications,1996-04-03,Atlas 2A,Cape Canaveral,1996-020A,23839,,13,156,2009-04-03,11,1990-10-30,2010-04-01
"INMARSAT, Ltd.",Commercial,Lockheed Martin Commercial Space Systems,INMARSAT 3 F2,Communications,1996-09-06,Proton,Baikonur Cosmodrome,1996-053A,24307,,13,156,2009-09-06,11,1990-10-30,2010-04-01
"INMARSAT, Ltd.",Commercial,Lockheed Martin Commercial Space Systems,INMARSAT 3 F3,Communications,1996-12-18,Atlas,Cape Canaveral,1996-070A,24674,,13,156,2009-12-18,11,1990-10-30,2010-04-01
"INMARSAT, Ltd.",Commercial,Lockheed Martin Commercial Space Systems,INMARSAT 3 F4,Communications,1997-06-03,Ariane 44L,Guiana Space Center,1997-027A,24819,,13,156,2010-06-03,11,1990-10-30,2010-04-01
"INMARSAT, Ltd.",Commercial,Lockheed Martin Commercial Space Systems,INMARSAT 3 F5,Communications,1998-02-04,Ariane 44L,Guiana Space Center,1998-006B,25153,,13,156,2011-02-04,11,1990-10-30,2010-04-01
"INMARSAT, Ltd.",Commercial,EADS Astrium,INMARSAT 4 F1,Communications,2005-03-11,Atlas 5,Cape Canaveral,2005-009A,28628,,15,180,2020-03-11,11,1990-10-30,2010-04-01
"INMARSAT, Ltd.",Commercial,EADS Astrium,INMARSAT 4 F2,Communications,2005-11-08,Zenit 3SL,Sea Launch (Odyssey),2005-044A,28899,,15,180,2020-11-08,11,1990-10-30,2010-04-01
"INMARSAT, Ltd.",Commercial,EADS Astrium,INMARSAT 4 F3,Communications,2008-08-18,Proton M,Baikonur Cosmodrome,2008-039A,33278,,15,180,2023-08-18,11,1990-10-30,2010-04-01
Institut für Luft- und Raumfahrt,Civil,Technische Universität Berlin,BeeSat (Berlin Experimental and Educational Satellite),Technology Development,2009-09-23,PSLV,Sriharikota Launch Station,2009-051C,35933,Sun-Synchronous,1,12,2010-09-23,1,2009-09-23,2010-04-01
Institute for Unmanned Space Experiment Free Flyer (USEF),Commercial,Institute for Unmanned Space Experiment Free Flyer (USEF),SERVIS-1 (Space Environment Reliability Verification Integrated System),Technology Development,2003-10-30,Rokot,Plesetsk Cosmodrome,2003-050A,28060,Sun-Synchronous,2,24,2005-10-30,1,2003-10-30,2010-04-01
"Institute of Space and Aeronautical Science, University of Tokyo",Civil,"Institute of Space and Aeronautical Science, University of Tokyo",Akebono (EXOS-D),Space Physics,1989-02-21,Mu 3S2,Uchinoura Space Center,1989-016A,19822,,1,12,1990-02-21,1,1989-02-21,2010-04-01
Institute of Space and Aeronautical Science/NASA,Government,"Institute of Space and Aeronautical Science, University of Tokyo/NASA",Hinode (Solar B),Solar Physics,2006-10-22,JAXA M-V,Uchinoura Space Center,2006-041A,29479,,3,36,2009-10-22,1,2006-10-22,2010-04-01
Institute of Space and Astronautical Science (ISAS)/Japan Aerospace Exploration Agency (JAXA),Government,Institute of Space and Astronautical Science (ISAS),Reimei (Innovative Technology Demonstration Experiment Satellite - INDEX),Technology Development,2005-08-23,Dnepr,Baikonur Cosmodrome,2005-031B,28810,Sun-Synchronous,,,,1,2005-08-23,2010-04-01
Institute of Space and Astronautical Science (ISAS)/NASA/ESA,Government,NASA/Goddard Space Flight Center,Geotail (Geomagnetic Tail Laboratory),Space Physics,1992-07-24,Delta 2,Cape Canaveral,1992-044A,22049,Deep Highly Eccentric,,,,1,1992-07-24,2010-04-01
Institute of Space Sensor Technology and Planetary Exploration,Government/Civil,Deutsches Zentrum für Luft- und Raumfahrt,Bird 2 (Bispectral InfraRed Detector 2),Remote Sensing/Technology Development,2001-10-22,PSLV-C3,Satish Dhawan Space Centre,2001-049C,26959,Sun-Synchronous,1.5,18,2003-04-22,1,2001-10-22,2010-04-01
Instituto Nacional de Pesquisas Espaciais (INPE),Government,Instituto Nacional de Pesquisas Espaciais (INPE),SCD-2 (Satélite de Coleta de Dados),Meteorology/Earth Observation,1998-10-23,Pegasus,Cape Canaveral,1998-060A,25504,Intermediate,3,36,2001-10-23,1,1998-10-23,2010-04-01
Instituto Nacional de Técnia Aeroespacial (INTA),Government,Instituto Nacional de Técnia Aeroespacial (INTA),Nanosat-1,Communications,2004-12-18,Ariane 5G,Guiana Space Center,2004-049B,28493,Polar,,,,2,2004-12-18,2010-04-01
